Month,MarginDebt,PctChangesPrevMonth,MarketCap,MarginOfMarketCap
2013-07-01,412101.0,0.010841810140771901,22065622582263.49,0.018676155565682966
2013-08-01,414442.0,0.005680646249341725,21375012306689.684,0.01938908825190679
2013-09-01,432852.0,0.044421173529709757,22010908730721.32,0.01966533982287859
2013-10-01,445022.0,0.02811584560080571,22992501771374.08,0.01935509256126523
2013-11-01,456378.0,0.025517839567481992,23637429297632.21,0.019307429511622735
2013-12-01,478502.0,0.048477358680742766,24194393116961.832,0.019777392129110245
2014-01-01,487549.0,0.018906922019134687,23179623594281.492,0.021033516701292783
2014-02-01,502093.0,0.029830847771198377,24179060119642.32,0.020765612787079148
2014-03-01,487932.0,-0.028203938314216637,24346673368635.918,0.020041013103193308
2014-04-01,475195.0,-0.026104047285277487,24497641952195.895,0.019397581241789884
2014-05-01,475362.0,0.0003514346741864127,25012834222108.69,0.019004723566265452
2014-06-01,502270.0,0.056605281869396284,25489537112443.24,0.019704947868778938
2014-07-01,498671.0,-0.007165468771776151,25105159211176.04,0.019863287693392007
2014-08-01,501000.0,0.00467041396030643,26050501399589.72,0.01923187551422294
2014-09-01,503901.0,0.005790419161676663,25646358161297.29,0.019648052828039848
2014-10-01,492888.0,-0.021855483517595697,26241391134500.145,0.0187828456758906
2014-11-01,496341.0,0.00700564834201689,26885186633093.85,0.018461504722791757
2014-12-01,495756.0,-0.0011786251790603108,26772575666266.848,0.0185173068956771
2015-01-01,485872.0,-0.019937227184340656,25513266484604.55,0.019043896252688354
2015-02-01,504923.0,0.0392099153686567,26913753746127.965,0.018760779516779312
2015-03-01,518055.0,0.02600792596098822,26445559208509.812,0.019589489332231518
2015-04-01,549964.0,0.06159384621323993,26670897051187.867,0.02062037879507715
2015-05-01,541671.0,-0.015079168818322608,26950711630924.664,0.020098578746932168
2015-06-01,547957.0,0.011604830238281183,26384432107838.305,0.02076819382582855
2015-07-01,530744.0,-0.03141304883412388,26905314350042.38,0.019726363092991108
2015-08-01,515960.0,-0.027855237176491854,25221557764970.94,0.020457102801024966
